Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document,orig_index,id,created_at
ssa scam bandwidth easy target happy hunting,13,13_ssa_hunting ssa_happy hunting ssa_hunting,"['ssa', 'hunting ssa', 'happy hunting ssa', 'hunting', 'happy hunting', 'happy', 'active', 'active happy', 'active happy hunting', 'easy target']","['ssa scam onvoy ssa scam onvoy scammers active happy hunting', 'ssa scam active scammer happy hunting', 'ssa scam active scammer happy hunting']",ssa - hunting ssa - happy hunting ssa - hunting - happy hunting - happy - active - active happy - active happy hunting - easy target,1.0,False,66518,52064,2019-12-09 17:57:57
tech_support scam voicemail said i had previously paid for services and that further system optimization was necessary otherwise my operating system would be at risk,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.4603110569436568,False,66519,52063,2019-12-09 17:56:09
ssa scam bandwidth scammers have changed numbers from same call center,13,13_ssa_hunting ssa_happy hunting ssa_hunting,"['ssa', 'hunting ssa', 'happy hunting ssa', 'hunting', 'happy hunting', 'happy', 'active', 'active happy', 'active happy hunting', 'easy target']","['ssa scam onvoy ssa scam onvoy scammers active happy hunting', 'ssa scam active scammer happy hunting', 'ssa scam active scammer happy hunting']",ssa - hunting ssa - happy hunting ssa - hunting - happy hunting - happy - active - active happy - active happy hunting - easy target,1.0,False,66520,52062,2019-12-09 16:51:03
ssa scam this number was previously used for microsoft license expired today it is ssa scam fake names gladys clark ron martin jacob smith,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,1.0,False,66521,52061,2019-12-09 15:03:48
adaross scam site list 12 09 2019 size 15 messages here will be posted automatically as the automated system finds popups size b size 12 please do not adaross when replying size b,11,11_size_adaross_size adaross_adaross replying,"['size', 'adaross', 'size adaross', 'adaross replying', 'finds', 'automatically automated finds', 'automated finds popups', 'automated finds', 'adaross site list', 'automatically automated']","['adaross scam site list 12 03 2019 size 15 messages here will be posted automatically as the automated system finds popups size b size 12 please do not adaross when replying size b', 'adaross scam site list 12 02 2019 size 15 messages here will be posted automatically as the automated system finds popups size b size 12 please do not adaross when replying size b', 'adaross scam site list 12 06 2019 size 15 messages here will be posted automatically as the automated system finds popups size b size 12 please do not adaross when replying size b']",size - adaross - size adaross - adaross replying - finds - automatically automated finds - automated finds popups - automated finds - adaross site list - automatically automated,1.0,False,66522,52060,2019-12-09 12:55:06
ssa scam phone scam alert nomorobo this call is from the social security administration the reason of this call is to notify you about the information to suspend your social security number this,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,0.4386212166927247,False,66523,52058,2019-12-09 08:24:06
are some numbers on bobrtc actually legitimate businesses hey guys i was wondering how adding phone numbers on bobrtc works how do they get confirmed and verified as for sure being scam numbers do legitimate numbers ever get added accidentally i m just really curious be,7,7_bobrtc_bob_calls_add,"['bobrtc', 'bob', 'calls', 'add', 'non', 'phonebook', 'work', 'available', 'uk', 'connect']","['bobrtc question i opened bobrtc today and i were no longer able to add numbers i ve got 39322xp now my question how long does an account need to exist to add numbers it s a bit sad that there are not so much numbers on bobrtc bu', 'bobrtc is moving to a new site this weekend dec 21 bobrtc tel bobrtc has thwarted yet another takedown attempt this time an attacker went after godaddy the registrar of bobrtc live by sending bupkis complaints a few months ago a lawyer was haggling godaddy trying to pry owner', 'limited non toll free dialing available again on bobrtc we have some non toll free dialing available again on bobrtc this outage was due to losing an agreement to deliver traffic the previous outage of ntf 4 weeks ago had everything to do with what numbers were being di']",bobrtc - bob - calls - add - non - phonebook - work - available - uk - connect,1.0,False,66524,52057,2019-12-09 04:11:42
popup another aussies popup image popuppng png,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.8697993968862809,False,66525,52056,2019-12-09 03:51:54
tech_support scam onlinecomputerrepairservices co indian scammers registrant organization itinfocube registrant state province haryana registrant postal code registrant country india itinfocube it services pvt ltd i,6,6_techsupport_techsupport techsupport_tech_active,"['techsupport', 'techsupport techsupport', 'tech', 'active', 'nginx', 'ha', 'india', 'techsupport techsupport techsupport', 'isoftwareshop', 'indian']","['fake mcafee support scammer from india geek kart com innovative sale vizpc com isoftwareshop com alphasaleweb com thanks my indian friend monis for his help i got these fro', 'heeeey yooooou guuuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin', 'heeeey youuuu guuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin']",techsupport - techsupport techsupport - tech - active - nginx - ha - india - techsupport techsupport techsupport - isoftwareshop - indian,1.0,False,66526,52055,2019-12-09 02:46:18
bobrtc account validation bobrtc has rolled out a new feature for account validation this update increases site security you will be given a password and will be asked to join our account validation discord server once you join you will be g,7,7_bobrtc_bob_calls_add,"['bobrtc', 'bob', 'calls', 'add', 'non', 'phonebook', 'work', 'available', 'uk', 'connect']","['bobrtc question i opened bobrtc today and i were no longer able to add numbers i ve got 39322xp now my question how long does an account need to exist to add numbers it s a bit sad that there are not so much numbers on bobrtc bu', 'bobrtc is moving to a new site this weekend dec 21 bobrtc tel bobrtc has thwarted yet another takedown attempt this time an attacker went after godaddy the registrar of bobrtc live by sending bupkis complaints a few months ago a lawyer was haggling godaddy trying to pry owner', 'limited non toll free dialing available again on bobrtc we have some non toll free dialing available again on bobrtc this outage was due to losing an agreement to deliver traffic the previous outage of ntf 4 weeks ago had everything to do with what numbers were being di']",bobrtc - bob - calls - add - non - phonebook - work - available - uk - connect,1.0,False,66527,52054,2019-12-09 02:18:17
